Time,Target X,Current X,Error X,Integral Error X,Derivative Error X,Target Y,Current Y,Error Y,Integral Error Y,Derivative Error Y,dt,Kp_x,Ki_x,Kd_x,Kp_y,Ki_y,Kd_y,P_x,I_x,D_x,P_y,I_y,D_y,Output X,Output Y
1741026922.344829,640,545.0,95.0,165397557622.75876,5.45654973973942e-08,326.0,193.5,132.5,230686067210.68985,7.610450952794454e-08,1741026922.344829,0.001,0,0,0,0,0,0.095,0.0,0.0,0.0,0.0,0.0,0.095,0.0
1741026922.3651483,640,545.0,95.0,165397557624.6891,5.4565497396757375e-08,326.0,193.5,132.5,230686067213.38214,7.610450952705634e-08,1741026922.3651483,0.001,0,0,0,0,0,0.095,0.0,0.0,0.0,0.0,0.0,0.095,0.0
1741026922.3912048,640,542.5,97.5,169750124933.14246,5.600143153793918e-08,326.0,193.5,132.5,230686067216.83466,7.610450952591734e-08,1741026922.3912048,0.001,0,0,0,0,0,0.0975,0.0,0.0,0.0,0.0,0.0,0.0975,0.0
1741026922.4123714,640,542.5,97.5,169750124935.2062,5.6001431537258336e-08,326.0,193.5,132.5,230686067219.63922,7.61045095249921e-08,1741026922.4123714,0.001,0,0,0,0,0,0.0975,0.0,0.0,0.0,0.0,0.0,0.0975,0.0
1741026922.4347959,640,541.5,98.5,171491151859.8274,5.657580519332203e-08,326.0,194.0,132.0,229815553761.39307,7.581732269561938e-08,1741026922.4347959,0.001,0,0,0,0,0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0985,0.0
1741026922.4613867,640,540.0,100.0,174102692246.13867,5.743736567762228e-08,325.0,194.5,130.5,227204013381.21097,7.495576220929707e-08,1741026922.4613867,0.001,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1741026922.489483,640,540.0,100.0,174102692248.9483,5.7437365676695363e-08,325.0,194.5,130.5,227204013384.87753,7.495576220808746e-08,1741026922.489483,0.001,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
1741026922.5128233,640,539.5,100.5,174973205712.53876,5.7724552504304986e-08,326.0,195.0,131.0,228074526849.17987,7.524294903546222e-08,1741026922.5128233,0.001,0,0,0,0,0,0.1005,0.0,0.0,0.0,0.0,0.0,0.1005,0.0
1741026922.5341804,640,539.5,100.5,174973205714.68512,5.7724552503596886e-08,326.0,195.0,131.0,228074526851.97763,7.524294903453922e-08,1741026922.5341804,0.001,0,0,0,0,0,0.1005,0.0,0.0,0.0,0.0,0.0,0.1005,0.0
1741026922.5603466,640,537.5,102.5,178455259562.43552,5.887329981621648e-08,326.0,195.5,130.5,227204013394.12524,7.495576220503659e-08,1741026922.5603466,0.001,0,0,0,0,0,0.10250000000000001,0.0,0.0,0.0,0.0,0.0,0.10250000000000001,0.0
1741026922.6017425,640,537.0,103.0,179325773027.9795,5.916048664318163e-08,325.0,195.5,129.5,225462986476.92566,7.438138854652448e-08,1741026922.6017425,0.001,0,0,0,0,0,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.0
1741026922.6268482,640,537.0,103.0,179325773030.56537,5.916048664232853e-08,325.0,195.5,129.5,225462986480.17685,7.438138854545188e-08,1741026922.6268482,0.001,0,0,0,0,0,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.0
1741026922.6523004,640,537.0,103.0,179325773033.18695,5.916048664146366e-08,325.5,196.0,129.5,225462986483.4729,7.43813885443645e-08,1741026922.6523004,0.001,0,0,0,0,0,0.10300000000000001,0.0,0.0,0.0,0.0,0.0,0.10300000000000001,0.0
1741026922.6794899,640,536.5,103.5,180196286497.3272,5.944767346889189e-08,325.0,196.0,129.0,224592473025.6542,7.409420171485076e-08,1741026922.6794899,0.001,0,0,0,0,0,0.10350000000000001,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0
1741026922.705628,640,537.5,102.5,178455259577.32687,5.8873299811303754e-08,326.0,195.5,130.5,227204013413.08444,7.495576219878185e-08,1741026922.705628,0.001,0,0,0,0,0,0.10250000000000001,0.0,0.0,0.0,0.0,0.0,0.10250000000000001,0.0
1741026922.7340639,640,535.5,104.5,181937313425.7097,6.002204712371471e-08,326.0,196.5,129.5,225462986494.06128,7.438138854087134e-08,1741026922.7340639,0.001,0,0,0,0,0,0.1045,0.0,0.0,0.0,0.0,0.0,0.1045,0.0
1741026922.7621474,640,535.5,104.5,181937313428.6444,6.002204712274653e-08,326.0,196.5,129.5,225462986497.6981,7.438138853967155e-08,1741026922.7621474,0.001,0,0,0,0,0,0.1045,0.0,0.0,0.0,0.0,0.0,0.1045,0.0
1741026922.7897654,640,536.5,103.5,180196286508.74072,5.944767346512651e-08,326.0,195.5,130.5,227204013424.0644,7.495576219515951e-08,1741026922.7897654,0.001,0,0,0,0,0,0.10350000000000001,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0
1741026922.8134124,640,536.5,103.5,180196286511.18817,5.944767346431908e-08,326.0,195.5,130.5,227204013427.15033,7.495576219414144e-08,1741026922.8134124,0.001,0,0,0,0,0,0.10350000000000001,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0
1741026922.839126,640,534.5,105.5,183678340359.5278,6.059642077674428e-08,326.0,196.5,129.5,225462986507.66684,7.438138853638281e-08,1741026922.839126,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026922.8633063,640,534.5,105.5,183678340362.07883,6.05964207759027e-08,326.0,196.5,129.5,225462986510.79816,7.438138853534976e-08,1741026922.8633063,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026922.8869276,640,534.5,105.5,183678340364.57086,6.059642077508057e-08,326.0,196.5,129.5,225462986513.85712,7.43813885343406e-08,1741026922.8869276,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026922.911646,640,533.5,106.5,185419367290.0903,6.117079443084792e-08,324.5,196.5,128.0,222851446132.69067,7.351982804834304e-08,1741026922.911646,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026922.9381635,640,533.5,106.5,185419367292.91443,6.117079442991622e-08,324.5,196.5,128.0,222851446136.08493,7.351982804722326e-08,1741026922.9381635,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026922.962437,640,533.0,107.0,186289880756.98074,6.145798125736885e-08,326.0,197.0,129.0,224592473062.15436,7.409420170280917e-08,1741026922.962437,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026922.9941702,640,533.5,106.5,185419367298.87912,6.117079442794843e-08,326.0,197.0,129.0,224592473066.24796,7.409420170145866e-08,1741026922.9941702,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026923.0188603,640,531.5,108.5,188901421147.54636,6.231954174026558e-08,326.0,197.5,128.5,223721959607.92355,7.380701487211176e-08,1741026923.0188603,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.0431514,640,531.5,108.5,188901421150.18192,6.231954173939608e-08,326.0,197.5,128.5,223721959611.04495,7.380701487108199e-08,1741026923.0431514,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.0655246,640,531.5,108.5,188901421152.6094,6.231954173859524e-08,326.0,197.0,129.0,224592473075.45267,7.409420169842199e-08,1741026923.0655246,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.092643,640,531.0,109.0,189771934617.09808,6.260672856590853e-08,326.0,198.5,127.5,221980932694.31198,7.323264121241593e-08,1741026923.092643,0.001,0,0,0,0,0,0.109,0.0,0.0,0.0,0.0,0.0,0.109,0.0
1741026923.1153944,640,531.0,109.0,189771934619.57797,6.26067285650904e-08,326.0,198.5,127.5,221980932697.21277,7.323264121145896e-08,1741026923.1153944,0.001,0,0,0,0,0,0.109,0.0,0.0,0.0,0.0,0.0,0.109,0.0
1741026923.1392365,640,531.0,109.0,189771934622.17676,6.260672856423304e-08,325.0,197.5,127.5,221980932700.25266,7.323264121045608e-08,1741026923.1392365,0.001,0,0,0,0,0,0.109,0.0,0.0,0.0,0.0,0.0,0.109,0.0
1741026923.1639338,640,530.5,109.5,190642448086.45074,6.289391539161716e-08,325.0,198.5,126.5,220239905780.2376,7.26582675528728e-08,1741026923.1639338,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.189309,640,530.5,109.5,190642448089.2293,6.289391539070049e-08,325.0,198.5,126.5,220239905783.44757,7.265826755181382e-08,1741026923.189309,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.2130804,640,530.0,110.0,191512961553.43884,6.318110221810588e-08,325.0,198.0,127.0,221110419248.06122,7.294545437908588e-08,1741026923.2130804,0.001,0,0,0,0,0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0
1741026923.237951,640,530.0,110.0,191512961556.17462,6.318110221720334e-08,325.0,198.0,127.0,221110419251.2198,7.294545437804384e-08,1741026923.237951,0.001,0,0,0,0,0,0.11,0.0,0.0,0.0,0.0,0.0,0.11,0.0
1741026923.2635942,640,531.0,109.0,189771934635.73175,6.260672855976119e-08,326.0,198.0,128.0,222851446177.74005,7.351982803348103e-08,1741026923.2635942,0.001,0,0,0,0,0,0.109,0.0,0.0,0.0,0.0,0.0,0.109,0.0
1741026923.2846274,640,531.0,109.0,189771934638.02438,6.260672855900484e-08,326.0,198.0,128.0,222851446180.4323,7.351982803259283e-08,1741026923.2846274,0.001,0,0,0,0,0,0.109,0.0,0.0,0.0,0.0,0.0,0.109,0.0
1741026923.3096657,640,530.5,109.5,190642448102.4084,6.289391538635265e-08,326.0,197.5,128.5,223721959645.29205,7.380701485978371e-08,1741026923.3096657,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.3316932,640,532.0,108.0,188030907719.82288,6.203235490082325e-08,326.0,198.0,128.0,222851446186.45673,7.351982803060535e-08,1741026923.3316932,0.001,0,0,0,0,0,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.0
1741026923.3552277,640,530.5,109.5,190642448107.39743,6.289391538470674e-08,326.0,198.0,128.0,222851446189.46915,7.351982802961153e-08,1741026923.3552277,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.377888,640,530.5,109.5,190642448109.87872,6.289391538388815e-08,326.0,198.0,128.0,222851446192.36966,7.351982802865465e-08,1741026923.377888,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.4000773,640,531.5,108.5,188901421188.9084,6.231954172662002e-08,326.0,198.0,128.0,222851446195.2099,7.351982802771763e-08,1741026923.4000773,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.4245317,640,531.5,108.5,188901421191.56168,6.231954172574468e-08,326.0,198.0,128.0,222851446198.34006,7.351982802668498e-08,1741026923.4245317,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.4458184,640,531.5,108.5,188901421193.8713,6.231954172498273e-08,326.0,197.5,128.5,223721959662.78766,7.38070148540118e-08,1741026923.4458184,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.4703977,640,532.0,108.0,188030907734.80295,6.203235489588125e-08,325.0,197.5,127.5,221980932742.4757,7.323264119652648e-08,1741026923.4703977,0.001,0,0,0,0,0,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.0
1741026923.501216,640,530.5,109.5,190642448123.38315,6.289391537943298e-08,326.0,198.5,127.5,221980932746.40503,7.323264119523017e-08,1741026923.501216,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.526325,640,530.5,109.5,190642448126.1326,6.289391537852592e-08,326.0,198.5,127.5,221980932749.60645,7.323264119417402e-08,1741026923.526325,0.001,0,0,0,0,0,0.1095,0.0,0.0,0.0,0.0,0.0,0.1095,0.0
1741026923.5470269,640,531.5,108.5,188901421204.85242,6.231954172136001e-08,326.0,198.0,128.0,222851446214.01944,7.351982802151227e-08,1741026923.5470269,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.5733964,640,531.5,108.5,188901421207.7135,6.231954172041611e-08,326.0,198.0,128.0,222851446217.39474,7.351982802039873e-08,1741026923.5733964,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.6000516,640,532.5,107.5,187160394287.00555,6.174516806306143e-08,325.0,197.5,127.5,221980932759.0066,7.323264119107286e-08,1741026923.6000516,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.6233633,640,532.5,107.5,187160394289.51154,6.174516806223469e-08,325.0,197.5,127.5,221980932761.97882,7.32326411900923e-08,1741026923.6233633,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.6545823,640,532.5,107.5,187160394292.86758,6.174516806112751e-08,325.0,197.5,127.5,221980932765.95923,7.323264118877915e-08,1741026923.6545823,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.677961,640,532.5,107.5,187160394295.38083,6.174516806029838e-08,325.0,197.5,127.5,221980932768.94003,7.323264118779575e-08,1741026923.677961,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.7037003,640,532.0,108.0,188030907759.99963,6.203235488756874e-08,326.0,198.0,128.0,222851446234.07364,7.351982801489629e-08,1741026923.7037003,0.001,0,0,0,0,0,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.0
1741026923.7281468,640,532.0,108.0,188030907762.63986,6.203235488669772e-08,326.0,198.0,128.0,222851446237.2028,7.351982801386395e-08,1741026923.7281468,0.001,0,0,0,0,0,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.0
1741026923.7514498,640,533.0,107.0,186289880841.40512,6.145798122951682e-08,325.0,197.5,127.5,221980932778.30984,7.323264118470461e-08,1741026923.7514498,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026923.7756662,640,532.5,107.5,187160394305.88412,6.174516805683329e-08,325.0,198.0,127.0,221110419319.5096,7.294545435551468e-08,1741026923.7756662,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.7993205,640,532.5,107.5,187160394308.42694,6.17451680559944e-08,325.0,198.0,127.0,221110419322.5137,7.294545435452362e-08,1741026923.7993205,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.823696,640,531.5,108.5,188901421234.871,6.231954171145672e-08,325.0,197.5,127.5,221980932787.52124,7.323264118166574e-08,1741026923.823696,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.8473077,640,531.5,108.5,188901421237.4329,6.231954171061155e-08,325.0,197.5,127.5,221980932790.53174,7.323264118067255e-08,1741026923.8473077,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.8714006,640,531.5,108.5,188901421240.04697,6.231954170974915e-08,326.0,198.0,128.0,222851446255.53928,7.351982800781466e-08,1741026923.8714006,0.001,0,0,0,0,0,0.1085,0.0,0.0,0.0,0.0,0.0,0.1085,0.0
1741026923.8931022,640,532.5,107.5,187160394318.50848,6.174516805266846e-08,325.0,197.5,127.5,221980932796.3705,7.32326411787463e-08,1741026923.8931022,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.919433,640,532.5,107.5,187160394321.33905,6.174516805173463e-08,325.0,197.5,127.5,221980932799.72772,7.323264117763874e-08,1741026923.919433,0.001,0,0,0,0,0,0.1075,0.0,0.0,0.0,0.0,0.0,0.1075,0.0
1741026923.9451945,640,533.5,106.5,185419367400.1632,6.117079439453431e-08,326.0,197.5,128.5,223721959726.9575,7.380701483284185e-08,1741026923.9451945,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026923.9709644,640,533.5,106.5,185419367402.9077,6.117079439362888e-08,326.0,198.0,128.0,222851446268.28345,7.351982800361029e-08,1741026923.9709644,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026923.9935257,640,533.5,106.5,185419367405.3105,6.117079439283619e-08,326.0,197.5,128.5,223721959733.16806,7.380701483079296e-08,1741026923.9935257,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.0151117,640,533.5,106.5,185419367407.6094,6.117079439207777e-08,326.0,197.5,128.5,223721959735.94186,7.380701482987787e-08,1741026924.0151117,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.0407796,640,533.0,107.0,186289880872.3634,6.145798121930352e-08,326.0,197.5,128.5,223721959739.24017,7.380701482878974e-08,1741026924.0407796,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.0648098,640,533.0,107.0,186289880874.93466,6.145798121845525e-08,326.0,197.5,128.5,223721959742.32806,7.380701482777103e-08,1741026924.0648098,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.0884337,640,532.0,108.0,188030907801.55084,6.203235487386078e-08,325.0,197.0,128.0,222851446283.31952,7.351982799864981e-08,1741026924.0884337,0.001,0,0,0,0,0,0.108,0.0,0.0,0.0,0.0,0.0,0.108,0.0
1741026924.1110866,640,533.0,107.0,186289880879.88626,6.145798121682168e-08,326.0,196.5,129.5,225462986672.3857,7.43813884820412e-08,1741026924.1110866,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.1370616,640,533.0,107.0,186289880882.6656,6.145798121590477e-08,326.0,196.5,129.5,225462986675.74948,7.438138848093148e-08,1741026924.1370616,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.1617384,640,533.5,106.5,185419367423.22513,6.117079438692606e-08,326.0,197.5,128.5,223721959754.7834,7.380701482366195e-08,1741026924.1617384,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.1839972,640,533.5,106.5,185419367425.5957,6.1170794386144e-08,326.0,197.5,128.5,223721959757.64365,7.380701482271834e-08,1741026924.1839972,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.2104769,640,533.5,106.5,185419367428.4158,6.117079438521364e-08,326.0,197.5,128.5,223721959761.04626,7.38070148215958e-08,1741026924.2104769,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.233983,640,533.5,106.5,185419367430.9192,6.117079438438774e-08,326.0,197.5,128.5,223721959764.06683,7.38070148205993e-08,1741026924.233983,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.2600594,640,533.5,106.5,185419367433.69632,6.117079438347155e-08,326.0,197.0,129.0,224592473229.54767,7.409420164758527e-08,1741026924.2600594,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.2839406,640,533.5,106.5,185419367436.23965,6.117079438263249e-08,326.0,197.0,129.0,224592473232.62833,7.409420164656893e-08,1741026924.2839406,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.3074265,640,533.5,106.5,185419367438.7409,6.117079438180732e-08,35.889908,197.5,-161.61009216308594,-281367521695.73724,-9.282457950923062e-08,1741026924.3074265,0.001,0,0,0,0,0,0.1065,0.0,0.0,-0.0,-0.0,-0.0,0.1065,-0.0
1741026924.3315485,640,533.5,106.5,185419367441.3099,6.11707943809598e-08,326.0,197.0,129.0,224592473238.76974,7.409420164454286e-08,1741026924.3315485,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.3548007,640,533.5,106.5,185419367443.7863,6.117079438014283e-08,326.0,197.0,129.0,224592473241.7693,7.409420164355328e-08,1741026924.3548007,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.3779502,640,533.5,106.5,185419367446.2517,6.117079437932947e-08,326.0,197.5,128.5,223721959782.5666,7.380701481449613e-08,1741026924.3779502,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.4045498,640,533.5,106.5,185419367449.08456,6.11707943783949e-08,326.0,197.5,128.5,223721959785.98465,7.38070148133685e-08,1741026924.4045498,0.001,0,0,0,0,0,0.1065,0.0,0.0,0.0,0.0,0.0,0.1065,0.0
1741026924.4281225,640,534.5,105.5,183678340527.16693,6.059642072143929e-08,325.5,197.5,128.0,222851446326.79968,7.351982798430548e-08,1741026924.4281225,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.4531212,640,533.0,107.0,186289880916.48398,6.145798120474792e-08,325.0,197.0,128.0,222851446329.9995,7.351982798324985e-08,1741026924.4531212,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.4781291,640,533.0,107.0,186289880919.15982,6.145798120386514e-08,325.0,197.0,128.0,222851446333.20053,7.351982798219382e-08,1741026924.4781291,0.001,0,0,0,0,0,0.107,0.0,0.0,0.0,0.0,0.0,0.107,0.0
1741026924.5053282,640,534.0,106.0,184548853997.5648,6.088360754680311e-08,325.0,197.0,128.0,222851446336.682,7.351982798104527e-08,1741026924.5053282,0.001,0,0,0,0,0,0.106,0.0,0.0,0.0,0.0,0.0,0.106,0.0
1741026924.5280893,640,534.0,106.0,184548853999.97748,6.088360754600715e-08,325.0,197.0,128.0,222851446339.59543,7.351982798008411e-08,1741026924.5280893,0.001,0,0,0,0,0,0.106,0.0,0.0,0.0,0.0,0.0,0.106,0.0
1741026924.553899,640,534.5,105.5,183678340540.43634,6.059642071706164e-08,326.0,198.0,128.0,222851446342.89908,7.351982797899422e-08,1741026924.553899,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.578849,640,534.5,105.5,183678340543.06857,6.059642071619326e-08,326.0,198.0,128.0,222851446346.09268,7.351982797794063e-08,1741026924.578849,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.6018147,640,535.5,104.5,181937313620.88965,6.002204705932385e-08,326.0,197.5,128.5,223721959811.3332,7.380701480500588e-08,1741026924.6018147,0.001,0,0,0,0,0,0.1045,0.0,0.0,0.0,0.0,0.0,0.1045,0.0
1741026924.6285434,640,537.5,102.5,178455259774.4257,5.887329974627985e-08,326.0,197.5,128.5,223721959814.76782,7.380701480387279e-08,1741026924.6285434,0.001,0,0,0,0,0,0.10250000000000001,0.0,0.0,0.0,0.0,0.0,0.10250000000000001,0.0
1741026924.6531913,640,537.5,102.5,178455259776.95212,5.8873299745446367e-08,326.0,197.5,128.5,223721959817.9351,7.380701480282789e-08,1741026924.6531913,0.001,0,0,0,0,0,0.10250000000000001,0.0,0.0,0.0,0.0,0.0,0.10250000000000001,0.0
1741026924.6788032,640,536.5,103.5,180196286704.25613,5.944767340062498e-08,325.5,197.0,128.5,223721959821.22623,7.380701480174213e-08,1741026924.6788032,0.001,0,0,0,0,0,0.10350000000000001,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0
1741026924.699575,640,536.5,103.5,180196286706.406,5.944767339991572e-08,325.5,197.0,128.5,223721959823.8954,7.380701480086156e-08,1741026924.699575,0.001,0,0,0,0,0,0.10350000000000001,0.0,0.0,0.0,0.0,0.0,0.10350000000000001,0.0
1741026924.7225912,640,535.0,105.0,182807827095.87207,6.03092338831752e-08,326.0,197.0,129.0,224592473289.21426,7.409420162790095e-08,1741026924.7225912,0.001,0,0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,0.105,0.0
1741026924.752545,640,534.0,106.0,184548854023.76978,6.088360753815794e-08,118.99536,197.0,-78.004638671875,-135808176183.32799,-4.4803809500511845e-08,1741026924.752545,0.001,0,0,0,0,0,0.106,0.0,0.0,-0.0,-0.0,-0.0,0.106,-0.0
1741026924.775062,640,534.0,106.0,184548854026.1566,6.088360753737052e-08,148.46994,197.0,-48.530059814453125,-84492140797.90715,-2.7874387882153593e-08,1741026924.775062,0.001,0,0,0,0,0,0.106,0.0,0.0,-0.0,-0.0,-0.0,0.106,-0.0
1741026924.7972956,640,535.0,105.0,182807827103.71603,6.030923388058743e-08,325.0,197.0,128.0,222851446374.05383,7.35198279687161e-08,1741026924.7972956,0.001,0,0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,0.105,0.0
1741026924.8180077,640,535.0,105.0,182807827105.8908,6.030923387986997e-08,325.0,197.0,128.0,222851446376.705,7.351982796784148e-08,1741026924.8180077,0.001,0,0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,0.105,0.0
1741026924.8378005,640,535.0,105.0,182807827107.96906,6.030923387918433e-08,326.0,197.0,129.0,224592473304.07626,7.40942016229979e-08,1741026924.8378005,0.001,0,0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,0.105,0.0
1741026924.8879726,640,535.0,105.0,182807827113.23712,6.030923387744638e-08,326.0,197.0,129.0,224592473310.54846,7.409420162086269e-08,1741026924.8879726,0.001,0,0,0,0,0,0.105,0.0,0.0,0.0,0.0,0.0,0.105,0.0
1741026924.9097385,640,534.5,105.5,183678340577.97742,6.059642070467666e-08,325.5,196.5,129.0,224592473313.35626,7.409420161993638e-08,1741026924.9097385,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.9312134,640,534.5,105.5,183678340580.243,6.059642070392922e-08,325.5,197.0,128.5,223721959853.66092,7.380701479104174e-08,1741026924.9312134,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.9541733,640,534.5,105.5,183678340582.66528,6.059642070313009e-08,325.5,197.0,128.5,223721959856.61127,7.380701479006841e-08,1741026924.9541733,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026924.9782848,640,534.5,105.5,183678340585.20905,6.05964207022909e-08,325.5,197.0,128.5,223721959859.7096,7.380701478904625e-08,1741026924.9782848,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
1741026925.000463,640,535.5,104.5,181937313662.54837,6.002204704558042e-08,326.0,197.0,129.0,224592473325.05972,7.409420161607535e-08,1741026925.000463,0.001,0,0,0,0,0,0.1045,0.0,0.0,0.0,0.0,0.0,0.1045,0.0
1741026925.0249915,640,534.5,105.5,183678340590.1366,6.059642070066527e-08,326.0,196.5,129.5,225462986790.7364,7.438138844299671e-08,1741026925.0249915,0.001,0,0,0,0,0,0.1055,0.0,0.0,0.0,0.0,0.0,0.1055,0.0
